"id";"course_id";"item";"completed";"tmp_completed";"value"
"4355";"1";"504";"190";"0";"11"
"4356";"1";"506";"190";"0";"10"
"4357";"1";"507";"190";"0";"11"
"4358";"1";"509";"190";"0";"10"
"4359";"1";"511";"190";"0";
"4360";"1";"513";"190";"0";
"4361";"1";"514";"190";"0";"11"
"4362";"1";"515";"190";"0";"10"
"4363";"1";"517";"190";"0";"9"
"4364";"1";"518";"190";"0";"10"
"4365";"1";"519";"190";"0";"11"
"4366";"1";"528";"190";"0";"1"
"4367";"1";"529";"190";"0";"2"
"4368";"1";"530";"190";"0";"1|4"
"4369";"1";"531";"190";"0";"2|4"
"4370";"1";"533";"190";"0";
"4371";"1";"485";"191";"0";"6"
"4372";"1";"486";"191";"0";"2"
"4373";"1";"488";"191";"0";"11"
"4374";"1";"490";"191";"0";"9"
"4375";"1";"493";"191";"0";"10"
"4376";"1";"501";"191";"0";"10"
"4377";"1";"502";"191";"0";"9"
"4378";"1";"504";"191";"0";"7"
"4379";"1";"506";"191";"0";"8"
"4380";"1";"507";"191";"0";"11"
"4381";"1";"509";"191";"0";"9"
"4382";"1";"511";"191";"0";"11"
"4383";"1";"513";"191";"0";"7"
"4384";"1";"514";"191";"0";"6"
"4385";"1";"515";"191";"0";"7"
"4386";"1";"517";"191";"0";
"4387";"1";"518";"191";"0";"9"
"4388";"1";"519";"191";"0";"9"
"4389";"1";"528";"191";"0";"1"
"4390";"1";"529";"191";"0";"2"
"4391";"1";"530";"191";"0";"3"
"4392";"1";"531";"191";"0";"2"
"4393";"1";"533";"191";"0";
"4394";"1";"485";"192";"0";"6"
"4395";"1";"486";"192";"0";"2"
"4396";"1";"488";"192";"0";"11"
"4397";"1";"490";"192";"0";"11"
"4398";"1";"493";"192";"0";"11"
"4399";"1";"501";"192";"0";"10"
"4400";"1";"502";"192";"0";"10"
"4401";"1";"504";"192";"0";"11"
"4402";"1";"506";"192";"0";"11"
"4403";"1";"507";"192";"0";"11"
"4404";"1";"509";"192";"0";"11"
"4405";"1";"511";"192";"0";"8"
"4406";"1";"513";"192";"0";"10"
"4407";"1";"514";"192";"0";"11"
"4408";"1";"515";"192";"0";"11"
"4409";"1";"517";"192";"0";
"4410";"1";"518";"192";"0";"11"
"4411";"1";"519";"192";"0";"11"
"4412";"1";"528";"192";"0";"1"
"4413";"1";"529";"192";"0";"5"
"4414";"1";"530";"192";"0";"3"
"4415";"1";"531";"192";"0";"5"
"4416";"1";"533";"192";"0";
"4417";"1";"485";"193";"0";"6"
"4418";"1";"486";"193";"0";"2"
"4419";"1";"488";"193";"0";"8"
"4420";"1";"490";"193";"0";"10"
"4421";"1";"493";"193";"0";"11"
"4422";"1";"501";"193";"0";"11"
"4423";"1";"502";"193";"0";"11"
"4424";"1";"504";"193";"0";"11"
"4425";"1";"506";"193";"0";"8"
"4426";"1";"507";"193";"0";"11"
"4427";"1";"509";"193";"0";"11"
"4428";"1";"511";"193";"0";
"4429";"1";"513";"193";"0";
"4430";"1";"514";"193";"0";
"4431";"1";"515";"193";"0";"11"
"4432";"1";"517";"193";"0";
"4433";"1";"518";"193";"0";"10"
"4434";"1";"519";"193";"0";"11"
"4435";"1";"528";"193";"0";"1"
"4436";"1";"529";"193";"0";"2|4|5"
"4437";"1";"530";"193";"0";"3"
"4438";"1";"531";"193";"0";"2"
"4439";"1";"533";"193";"0";"Los profesores de este ciclo y su calidad humana son geniales.
"
"4440";"1";"485";"194";"0";"6"
"4441";"1";"486";"194";"0";"2"
"4442";"1";"488";"194";"0";"11"
"4443";"1";"490";"194";"0";"11"
"4444";"1";"493";"194";"0";"11"
"4445";"1";"501";"194";"0";"7"
"4446";"1";"502";"194";"0";"11"
"4447";"1";"504";"194";"0";"11"
"4448";"1";"506";"194";"0";"11"
"4449";"1";"507";"194";"0";"11"
"4450";"1";"509";"194";"0";"11"
"4451";"1";"511";"194";"0";"11"
"4452";"1";"513";"194";"0";"11"
"4453";"1";"514";"194";"0";"7"
"4454";"1";"515";"194";"0";"11"
"4455";"1";"517";"194";"0";"11"
"4456";"1";"518";"194";"0";"11"
"4457";"1";"519";"194";"0";"11"
"4458";"1";"528";"194";"0";"1"
"4459";"1";"529";"194";"0";"4"
"4460";"1";"530";"194";"0";"3"
"4461";"1";"531";"194";"0";"5"
"4462";"1";"533";"194";"0";"La atención de secretaría es muy buena pero sería conveniente que abriera más horas como hacen en otros centros para así, evitar aglomeraciones, colas y retrasos en realizar las gestiones (muchas veces por el hecho de tener que entregar una fotocopia en vez de un original hecho en el mismo centro, ya tienes que acudir al día siguiente)

Por lo menos en el ciclo de Óptica, hace falta un poco mas de orientación para poder complementar con otros estudios y poder ver más salidas que las que ofrece el tener únicamente el ciclo."
"4463";"1";"485";"195";"0";"5"
"4464";"1";"486";"195";"0";"2"
"4465";"1";"488";"195";"0";"10"
"4466";"1";"490";"195";"0";"9"
"4467";"1";"493";"195";"0";"9"
"4468";"1";"501";"195";"0";"9"
"4469";"1";"502";"195";"0";"11"
"4470";"1";"504";"195";"0";"11"
"4471";"1";"506";"195";"0";"9"
"4472";"1";"507";"195";"0";"11"
"4473";"1";"509";"195";"0";"8"
"4474";"1";"511";"195";"0";"9"
"4475";"1";"513";"195";"0";"9"
"4476";"1";"514";"195";"0";"9"
"4477";"1";"515";"195";"0";"10"
"4478";"1";"517";"195";"0";"10"
"4479";"1";"518";"195";"0";"10"
"4480";"1";"519";"195";"0";"10"
"4481";"1";"528";"195";"0";"1"
"4482";"1";"529";"195";"0";"1"
"4483";"1";"530";"195";"0";"5"
"4484";"1";"531";"195";"0";"2"
"4485";"1";"533";"195";"0";
"4486";"1";"485";"196";"0";"5"
"4487";"1";"486";"196";"0";"2"
"4488";"1";"488";"196";"0";"9"
"4489";"1";"490";"196";"0";"7"
"4490";"1";"493";"196";"0";"10"
"4491";"1";"501";"196";"0";"8"
"4492";"1";"502";"196";"0";"11"
"4493";"1";"504";"196";"0";"11"
"4494";"1";"506";"196";"0";"8"
"4495";"1";"507";"196";"0";"10"
"4496";"1";"509";"196";"0";"9"
"4497";"1";"511";"196";"0";"7"
"4498";"1";"513";"196";"0";"10"
"4499";"1";"514";"196";"0";"10"
"4500";"1";"515";"196";"0";"11"
"4501";"1";"517";"196";"0";"11"
"4502";"1";"518";"196";"0";"10"
"4503";"1";"519";"196";"0";"11"
"4504";"1";"528";"196";"0";"1"
"4505";"1";"529";"196";"0";"2"
"4506";"1";"530";"196";"0";"4"
"4507";"1";"531";"196";"0";"2"
"4508";"1";"533";"196";"0";
"4509";"1";"485";"197";"0";"5"
"4510";"1";"486";"197";"0";"2"
"4511";"1";"488";"197";"0";"11"
"4512";"1";"490";"197";"0";"9"
"4513";"1";"493";"197";"0";"10"
"4514";"1";"501";"197";"0";"11"
"4515";"1";"502";"197";"0";"11"
"4516";"1";"504";"197";"0";"11"
"4517";"1";"506";"197";"0";"8"
"4518";"1";"507";"197";"0";"11"
"4519";"1";"509";"197";"0";"11"
"4520";"1";"511";"197";"0";"9"
"4521";"1";"513";"197";"0";"11"
"4522";"1";"514";"197";"0";"11"
"4523";"1";"515";"197";"0";"10"
"4524";"1";"517";"197";"0";"10"
"4525";"1";"518";"197";"0";"10"
"4526";"1";"519";"197";"0";"11"
"4527";"1";"528";"197";"0";"1"
"4528";"1";"529";"197";"0";"1|4"
"4529";"1";"530";"197";"0";"5"
"4530";"1";"531";"197";"0";"1|2|5"
"4531";"1";"533";"197";"0";
"4532";"1";"485";"198";"0";"5"
"4533";"1";"486";"198";"0";"2"
"4534";"1";"488";"198";"0";"11"
"4535";"1";"490";"198";"0";"11"
"4536";"1";"493";"198";"0";"11"
"4537";"1";"501";"198";"0";"11"
"4538";"1";"502";"198";"0";"11"
"4539";"1";"504";"198";"0";"6"
"4540";"1";"506";"198";"0";"8"
"4541";"1";"507";"198";"0";"11"
"4542";"1";"509";"198";"0";"11"
"4543";"1";"511";"198";"0";"11"
"4544";"1";"513";"198";"0";"11"
"4545";"1";"514";"198";"0";"9"
"4546";"1";"515";"198";"0";"11"
"4547";"1";"517";"198";"0";"11"
"4548";"1";"518";"198";"0";"10"
"4549";"1";"519";"198";"0";"11"
"4550";"1";"528";"198";"0";"1"
"4551";"1";"529";"198";"0";"4"
"4552";"1";"530";"198";"0";"1|4"
"4553";"1";"531";"198";"0";"1|2"
"4554";"1";"533";"198";"0";"Pense que seria adient tindre un espai per estudiar, siga una biblioteca o una sala d&#039;estudi. També pense que el servei de cafeteria oferix alimentació no saludable i que caldria fer un pla més dirigit a hàbits saludables de l&#039;alimentació."
"4555";"1";"485";"199";"0";"5"
"4556";"1";"486";"199";"0";"2"
"4557";"1";"488";"199";"0";"11"
"4558";"1";"490";"199";"0";"11"
"4559";"1";"493";"199";"0";"8"
"4560";"1";"501";"199";"0";"9"
"4561";"1";"502";"199";"0";"10"
"4562";"1";"504";"199";"0";"11"
"4563";"1";"506";"199";"0";"11"
"4564";"1";"507";"199";"0";"11"
"4565";"1";"509";"199";"0";"11"
"4566";"1";"511";"199";"0";"11"
"4567";"1";"513";"199";"0";"11"
"4568";"1";"514";"199";"0";"7"
"4569";"1";"515";"199";"0";"11"
"4570";"1";"517";"199";"0";"11"
"4571";"1";"518";"199";"0";"11"
"4572";"1";"519";"199";"0";"11"
"4573";"1";"528";"199";"0";"1|2"
"4574";"1";"529";"199";"0";"2|4"
"4575";"1";"530";"199";"0";"1|2|4"
"4576";"1";"531";"199";"0";"4|5"
"4577";"1";"533";"199";"0";
"4578";"1";"485";"200";"0";"5"
"4579";"1";"486";"200";"0";"2"
"4580";"1";"488";"200";"0";"11"
"4581";"1";"490";"200";"0";"8"
"4582";"1";"493";"200";"0";"11"
"4583";"1";"501";"200";"0";"8"
"4584";"1";"502";"200";"0";"10"
"4585";"1";"504";"200";"0";"11"
"4586";"1";"506";"200";"0";"11"
"4587";"1";"507";"200";"0";"9"
"4588";"1";"509";"200";"0";"10"
"4589";"1";"511";"200";"0";"10"
"4590";"1";"513";"200";"0";"10"
"4591";"1";"514";"200";"0";"10"
"4592";"1";"515";"200";"0";"10"
"4593";"1";"517";"200";"0";"10"
"4594";"1";"518";"200";"0";"10"
"4595";"1";"519";"200";"0";"10"
"4596";"1";"528";"200";"0";"1"
"4597";"1";"529";"200";"0";"5"
"4598";"1";"530";"200";"0";"5"
"4599";"1";"531";"200";"0";"2"
"4600";"1";"533";"200";"0";"Agilización de los trámites de secretaría "
"4601";"1";"485";"201";"0";"5"
"4602";"1";"486";"201";"0";"2"
"4603";"1";"488";"201";"0";"7"
"4604";"1";"490";"201";"0";"8"
"4605";"1";"493";"201";"0";"9"
"4606";"1";"501";"201";"0";"8"
"4607";"1";"502";"201";"0";"10"
"4608";"1";"504";"201";"0";"10"
"4609";"1";"506";"201";"0";"8"
"4610";"1";"507";"201";"0";"11"
"4611";"1";"509";"201";"0";"9"
"4612";"1";"511";"201";"0";"9"
"4613";"1";"513";"201";"0";"8"
"4614";"1";"514";"201";"0";"8"
"4615";"1";"515";"201";"0";"8"
"4616";"1";"517";"201";"0";"9"
"4617";"1";"518";"201";"0";"8"
"4618";"1";"519";"201";"0";"10"
"4619";"1";"528";"201";"0";"1"
"4620";"1";"529";"201";"0";"4"
"4621";"1";"530";"201";"0";"5"
"4622";"1";"531";"201";"0";"1|2"
"4623";"1";"533";"201";"0";
"4624";"1";"485";"202";"0";"5"
"4625";"1";"486";"202";"0";"2"
"4626";"1";"488";"202";"0";"11"
"4627";"1";"490";"202";"0";"11"
"4628";"1";"493";"202";"0";"11"
"4629";"1";"501";"202";"0";"11"
"4630";"1";"502";"202";"0";"11"
"4631";"1";"504";"202";"0";"11"
"4632";"1";"506";"202";"0";"11"
"4633";"1";"507";"202";"0";"11"
"4634";"1";"509";"202";"0";"11"
"4635";"1";"511";"202";"0";"6"
"4636";"1";"513";"202";"0";"11"
"4637";"1";"514";"202";"0";"11"
"4638";"1";"515";"202";"0";"11"
"4639";"1";"517";"202";"0";
"4640";"1";"518";"202";"0";"11"
"4641";"1";"519";"202";"0";"11"
"4642";"1";"528";"202";"0";"1"
"4643";"1";"529";"202";"0";"2"
"4644";"1";"530";"202";"0";"4"
"4645";"1";"531";"202";"0";"5"
"4646";"1";"533";"202";"0";
"4647";"1";"485";"203";"0";"5"
"4648";"1";"486";"203";"0";"2"
"4649";"1";"488";"203";"0";"11"
"4650";"1";"490";"203";"0";"9"
"4651";"1";"493";"203";"0";"11"
"4652";"1";"501";"203";"0";"1"
"4653";"1";"502";"203";"0";"6"
"4654";"1";"504";"203";"0";"11"
"4655";"1";"506";"203";"0";"8"
"4656";"1";"507";"203";"0";"9"
"4657";"1";"509";"203";"0";"8"
"4658";"1";"511";"203";"0";"10"
"4659";"1";"513";"203";"0";"8"
"4660";"1";"514";"203";"0";"8"
"4661";"1";"515";"203";"0";"8"
"4662";"1";"517";"203";"0";"7"
"4663";"1";"518";"203";"0";"9"
"4664";"1";"519";"203";"0";"9"
"4665";"1";"528";"203";"0";"1"
"4666";"1";"529";"203";"0";"1"
"4667";"1";"530";"203";"0";"4"
"4668";"1";"531";"203";"0";"5"
"4669";"1";"533";"203";"0";
"4670";"1";"485";"204";"0";"5"
"4671";"1";"486";"204";"0";"2"
"4672";"1";"488";"204";"0";"9"
"4673";"1";"490";"204";"0";"8"
"4674";"1";"493";"204";"0";"11"
"4675";"1";"501";"204";"0";"5"
"4676";"1";"502";"204";"0";"8"
"4677";"1";"504";"204";"0";"11"
"4678";"1";"506";"204";"0";"10"
"4679";"1";"507";"204";"0";"6"
"4680";"1";"509";"204";"0";"9"
"4681";"1";"511";"204";"0";"8"
"4682";"1";"513";"204";"0";"10"
"4683";"1";"514";"204";"0";"10"
"4684";"1";"515";"204";"0";"11"
"4685";"1";"517";"204";"0";"6"
"4686";"1";"518";"204";"0";"11"
"4687";"1";"519";"204";"0";"11"
"4688";"1";"528";"204";"0";"1"
"4689";"1";"529";"204";"0";"1|4"
"4690";"1";"530";"204";"0";"5"
"4691";"1";"531";"204";"0";"1|2"
"4692";"1";"533";"204";"0";
"4693";"1";"485";"205";"0";"5"
"4694";"1";"486";"205";"0";"2"
"4695";"1";"488";"205";"0";"11"
"4696";"1";"490";"205";"0";"8"
"4697";"1";"493";"205";"0";"10"
"4698";"1";"501";"205";"0";"9"
"4699";"1";"502";"205";"0";"9"
"4700";"1";"504";"205";"0";"11"
"4701";"1";"506";"205";"0";"9"
"4702";"1";"507";"205";"0";"11"
"4703";"1";"509";"205";"0";"11"
"4704";"1";"511";"205";"0";"11"
"4705";"1";"513";"205";"0";"11"
"4706";"1";"514";"205";"0";"10"
"4707";"1";"515";"205";"0";"10"
"4708";"1";"517";"205";"0";"10"
"4709";"1";"518";"205";"0";"7"
"4710";"1";"519";"205";"0";"7"
"4711";"1";"528";"205";"0";"1"
"4712";"1";"529";"205";"0";"4"
"4713";"1";"530";"205";"0";"2"
"4714";"1";"531";"205";"0";"2"
"4715";"1";"533";"205";"0";
"4716";"1";"485";"206";"0";"5"
"4717";"1";"486";"206";"0";"2"
"4718";"1";"488";"206";"0";"10"
"4719";"1";"490";"206";"0";"9"
"4720";"1";"493";"206";"0";"10"
"4721";"1";"501";"206";"0";"10"
"4722";"1";"502";"206";"0";"10"
"4723";"1";"504";"206";"0";"11"
"4724";"1";"506";"206";"0";"11"
"4725";"1";"507";"206";"0";"10"
"4726";"1";"509";"206";"0";"10"
"4727";"1";"511";"206";"0";"9"
"4728";"1";"513";"206";"0";"10"
"4729";"1";"514";"206";"0";"10"
"4730";"1";"515";"206";"0";"10"
"4731";"1";"517";"206";"0";"9"
"4732";"1";"518";"206";"0";"9"
"4733";"1";"519";"206";"0";"9"
"4734";"1";"528";"206";"0";"1"
"4735";"1";"529";"206";"0";"5"
"4736";"1";"530";"206";"0";"1"
"4737";"1";"531";"206";"0";"5"
"4738";"1";"533";"206";"0";
"4739";"1";"485";"207";"0";"5"
"4740";"1";"486";"207";"0";"2"
"4741";"1";"488";"207";"0";"9"
"4742";"1";"490";"207";"0";"8"
"4743";"1";"493";"207";"0";"8"
"4744";"1";"501";"207";"0";"7"
"4745";"1";"502";"207";"0";"9"
"4746";"1";"504";"207";"0";"11"
"4747";"1";"506";"207";"0";"7"
"4748";"1";"507";"207";"0";"9"
"4749";"1";"509";"207";"0";"10"
"4750";"1";"511";"207";"0";"11"
"4751";"1";"513";"207";"0";"11"
"4752";"1";"514";"207";"0";"8"
"4753";"1";"515";"207";"0";"7"
"4754";"1";"517";"207";"0";
"4755";"1";"518";"207";"0";"8"
"4756";"1";"519";"207";"0";"1"
"4757";"1";"528";"207";"0";"1"
"4758";"1";"529";"207";"0";"2|4"
"4759";"1";"530";"207";"0";"5"
"4760";"1";"531";"207";"0";"2|5"
"4761";"1";"533";"207";"0";
"4762";"1";"485";"208";"0";"5"
"4763";"1";"486";"208";"0";"2"
"4764";"1";"488";"208";"0";"9"
"4765";"1";"490";"208";"0";"8"
"4766";"1";"493";"208";"0";"8"
"4767";"1";"501";"208";"0";"7"
"4768";"1";"502";"208";"0";"8"
"4769";"1";"504";"208";"0";"11"
"4770";"1";"506";"208";"0";"7"
"4771";"1";"507";"208";"0";"8"
"4772";"1";"509";"208";"0";"8"
"4773";"1";"511";"208";"0";"11"
"4774";"1";"513";"208";"0";"10"
"4775";"1";"514";"208";"0";"8"
"4776";"1";"515";"208";"0";"7"
"4777";"1";"517";"208";"0";
"4778";"1";"518";"208";"0";"7"
"4779";"1";"519";"208";"0";"1"
"4780";"1";"528";"208";"0";"1"
"4781";"1";"529";"208";"0";"4"
"4782";"1";"530";"208";"0";"5"
"4783";"1";"531";"208";"0";"2"
"4784";"1";"533";"208";"0";
"4785";"1";"485";"209";"0";"5"
"4786";"1";"486";"209";"0";"2"
"4787";"1";"488";"209";"0";"11"
"4788";"1";"490";"209";"0";"11"
"4789";"1";"493";"209";"0";"11"
"4790";"1";"501";"209";"0";"11"
"4791";"1";"502";"209";"0";"11"
"4792";"1";"504";"209";"0";"11"
"4793";"1";"506";"209";"0";"11"
"4794";"1";"507";"209";"0";"11"
"4795";"1";"509";"209";"0";"11"
"4796";"1";"511";"209";"0";"11"
"4797";"1";"513";"209";"0";"9"
"4798";"1";"514";"209";"0";"9"
"4799";"1";"515";"209";"0";"9"
"4800";"1";"517";"209";"0";"9"
"4801";"1";"518";"209";"0";"9"
"4802";"1";"519";"209";"0";"11"
"4803";"1";"528";"209";"0";"1"
"4804";"1";"529";"209";"0";"5"
"4805";"1";"530";"209";"0";"5"
"4806";"1";"531";"209";"0";"1"
"4807";"1";"533";"209";"0";
"4808";"1";"485";"210";"0";"5"
"4809";"1";"486";"210";"0";"2"
"4810";"1";"488";"210";"0";"9"
"4811";"1";"490";"210";"0";"10"
"4812";"1";"493";"210";"0";"10"
"4813";"1";"501";"210";"0";"10"
"4814";"1";"502";"210";"0";"10"
"4815";"1";"504";"210";"0";"11"
"4816";"1";"506";"210";"0";"9"
"4817";"1";"507";"210";"0";"11"
"4818";"1";"509";"210";"0";"11"
"4819";"1";"511";"210";"0";"11"
"4820";"1";"513";"210";"0";"10"
"4821";"1";"514";"210";"0";"10"
"4822";"1";"515";"210";"0";"10"
"4823";"1";"517";"210";"0";"10"
"4824";"1";"518";"210";"0";"10"
"4825";"1";"519";"210";"0";"10"
"4826";"1";"528";"210";"0";"1"
"4827";"1";"529";"210";"0";"2"
"4828";"1";"530";"210";"0";"1"
"4829";"1";"531";"210";"0";"2"
"4830";"1";"533";"210";"0";
"4831";"1";"485";"211";"0";"5"
"4832";"1";"486";"211";"0";"2"
"4833";"1";"488";"211";"0";"11"
"4834";"1";"490";"211";"0";"9"
"4835";"1";"493";"211";"0";"9"
"4836";"1";"501";"211";"0";"8"
"4837";"1";"502";"211";"0";"8"
"4838";"1";"504";"211";"0";"7"
"4839";"1";"506";"211";"0";"10"
"4840";"1";"507";"211";"0";"11"
"4841";"1";"509";"211";"0";"11"
"4842";"1";"511";"211";"0";"10"
"4843";"1";"513";"211";"0";"10"
"4844";"1";"514";"211";"0";"10"
"4845";"1";"515";"211";"0";"10"
"4846";"1";"517";"211";"0";"9"
"4847";"1";"518";"211";"0";"10"
"4848";"1";"519";"211";"0";"10"
"4849";"1";"528";"211";"0";"1"
"4850";"1";"529";"211";"0";"4"
"4851";"1";"530";"211";"0";"1"
"4852";"1";"531";"211";"0";"1|2"
"4853";"1";"533";"211";"0";
"4854";"1";"485";"212";"0";"5"
"4855";"1";"486";"212";"0";"2"
"4856";"1";"488";"212";"0";"11"
"4857";"1";"490";"212";"0";"9"
"4858";"1";"493";"212";"0";"10"
"4859";"1";"501";"212";"0";"10"
"4860";"1";"502";"212";"0";"9"
"4861";"1";"504";"212";"0";"11"
"4862";"1";"506";"212";"0";"10"
"4863";"1";"507";"212";"0";"11"
"4864";"1";"509";"212";"0";"11"
"4865";"1";"511";"212";"0";"11"
"4866";"1";"513";"212";"0";"11"
"4867";"1";"514";"212";"0";"11"
"4868";"1";"515";"212";"0";"9"
"4869";"1";"517";"212";"0";"11"
"4870";"1";"518";"212";"0";"9"
"4871";"1";"519";"212";"0";"10"
"4872";"1";"528";"212";"0";"1"
"4873";"1";"529";"212";"0";"2"
"4874";"1";"530";"212";"0";"2"
"4875";"1";"531";"212";"0";"5"
"4876";"1";"533";"212";"0";
"4877";"1";"485";"213";"0";"5"
"4878";"1";"486";"213";"0";"2"
"4879";"1";"488";"213";"0";"11"
"4880";"1";"490";"213";"0";"11"
"4881";"1";"493";"213";"0";"9"
"4882";"1";"501";"213";"0";"5"
"4883";"1";"502";"213";"0";"8"
"4884";"1";"504";"213";"0";"11"
"4885";"1";"506";"213";"0";"10"
"4886";"1";"507";"213";"0";"11"
"4887";"1";"509";"213";"0";"11"
"4888";"1";"511";"213";"0";"11"
"4889";"1";"513";"213";"0";"9"
"4890";"1";"514";"213";"0";"9"
"4891";"1";"515";"213";"0";"9"
"4892";"1";"517";"213";"0";"11"
"4893";"1";"518";"213";"0";"9"
"4894";"1";"519";"213";"0";"11"
"4895";"1";"528";"213";"0";"1|2"
"4896";"1";"529";"213";"0";"1|2"
"4897";"1";"530";"213";"0";"1|4"
"4898";"1";"531";"213";"0";"1|4"
"4899";"1";"533";"213";"0";
"4900";"1";"485";"214";"0";"5"
"4901";"1";"486";"214";"0";"2"
"4902";"1";"488";"214";"0";"10"
"4903";"1";"490";"214";"0";"7"
"4904";"1";"493";"214";"0";"10"
"4905";"1";"501";"214";"0";"6"
"4906";"1";"502";"214";"0";"7"
"4907";"1";"504";"214";"0";"11"
"4908";"1";"506";"214";"0";"9"
"4909";"1";"507";"214";"0";"10"
"4910";"1";"509";"214";"0";"10"
"4911";"1";"511";"214";"0";"10"
"4912";"1";"513";"214";"0";"10"
"4913";"1";"514";"214";"0";"10"
"4914";"1";"515";"214";"0";"10"
"4915";"1";"517";"214";"0";"9"
"4916";"1";"518";"214";"0";"9"
"4917";"1";"519";"214";"0";"8"
"4918";"1";"528";"214";"0";"1"
"4919";"1";"529";"214";"0";"5"
"4920";"1";"530";"214";"0";"1"
"4921";"1";"531";"214";"0";"1"
"4922";"1";"533";"214";"0";
"4923";"1";"485";"215";"0";"5"
"4924";"1";"486";"215";"0";"2"
"4925";"1";"488";"215";"0";"5"
"4926";"1";"490";"215";"0";"6"
"4927";"1";"493";"215";"0";"6"
"4928";"1";"501";"215";"0";"7"
"4929";"1";"502";"215";"0";"4"
"4930";"1";"504";"215";"0";"11"
"4931";"1";"506";"215";"0";"10"
"4932";"1";"507";"215";"0";"10"
"4933";"1";"509";"215";"0";"10"
"4934";"1";"511";"215";"0";"3"
"4935";"1";"513";"215";"0";"9"
"4936";"1";"514";"215";"0";"8"
"4937";"1";"515";"215";"0";"6"
"4938";"1";"517";"215";"0";"10"
"4939";"1";"518";"215";"0";"6"
"4940";"1";"519";"215";"0";"1"
"4941";"1";"528";"215";"0";"1"
"4942";"1";"529";"215";"0";"4"
"4943";"1";"530";"215";"0";"5"
"4944";"1";"531";"215";"0";"5"
"4945";"1";"533";"215";"0";
"4946";"1";"485";"216";"0";"6"
"4947";"1";"486";"216";"0";"2"
"4948";"1";"488";"216";"0";"9"
"4949";"1";"490";"216";"0";"9"
"4950";"1";"493";"216";"0";"9"
"4951";"1";"501";"216";"0";
"4952";"1";"502";"216";"0";
"4953";"1";"504";"216";"0";"11"
"4954";"1";"506";"216";"0";"8"
"4955";"1";"507";"216";"0";"8"
"4956";"1";"509";"216";"0";"10"
"4957";"1";"511";"216";"0";"11"
"4958";"1";"513";"216";"0";
"4959";"1";"514";"216";"0";
"4960";"1";"515";"216";"0";"10"
"4961";"1";"517";"216";"0";
"4962";"1";"518";"216";"0";"9"
"4963";"1";"519";"216";"0";"10"
"4964";"1";"528";"216";"0";"3"
"4965";"1";"529";"216";"0";"4"
"4966";"1";"530";"216";"0";"3"
"4967";"1";"531";"216";"0";"5"
"4968";"1";"533";"216";"0";
"4969";"1";"485";"217";"0";"4"
"4970";"1";"486";"217";"0";"2"
"4971";"1";"488";"217";"0";"11"
"4972";"1";"490";"217";"0";"9"
"4973";"1";"493";"217";"0";"9"
"4974";"1";"501";"217";"0";"4"
"4975";"1";"502";"217";"0";"8"
"4976";"1";"504";"217";"0";"11"
"4977";"1";"506";"217";"0";"9"
"4978";"1";"507";"217";"0";"9"
"4979";"1";"509";"217";"0";"9"
"4980";"1";"511";"217";"0";"9"
"4981";"1";"513";"217";"0";"6"
"4982";"1";"514";"217";"0";"6"
"4983";"1";"515";"217";"0";"9"
"4984";"1";"517";"217";"0";"9"
"4985";"1";"518";"217";"0";"6"
"4986";"1";"519";"217";"0";"9"
"4987";"1";"528";"217";"0";"1"
"4988";"1";"529";"217";"0";"2"
"4989";"1";"530";"217";"0";"4"
"4990";"1";"531";"217";"0";"5"
"4991";"1";"533";"217";"0";
"4992";"1";"485";"218";"0";"4"
"4993";"1";"486";"218";"0";"2"
"4994";"1";"488";"218";"0";"10"
"4995";"1";"490";"218";"0";"8"
"4996";"1";"493";"218";"0";"10"
"4997";"1";"501";"218";"0";"8"
"4998";"1";"502";"218";"0";"10"
"4999";"1";"504";"218";"0";"11"
"5000";"1";"506";"218";"0";"10"
"5001";"1";"507";"218";"0";"10"
"5002";"1";"509";"218";"0";"11"
"5003";"1";"511";"218";"0";"11"
"5004";"1";"513";"218";"0";
"5005";"1";"514";"218";"0";
"5006";"1";"515";"218";"0";"9"
"5007";"1";"517";"218";"0";
"5008";"1";"518";"218";"0";"9"
"5009";"1";"519";"218";"0";"10"
"5010";"1";"528";"218";"0";"1|2"
"5011";"1";"529";"218";"0";"2"
"5012";"1";"530";"218";"0";"4"
"5013";"1";"531";"218";"0";"3"
"5014";"1";"533";"218";"0";
"5015";"1";"485";"219";"0";"4"
"5016";"1";"486";"219";"0";"2"
"5017";"1";"488";"219";"0";"11"
"5018";"1";"490";"219";"0";"9"
"5019";"1";"493";"219";"0";"9"
"5020";"1";"501";"219";"0";
"5021";"1";"502";"219";"0";"11"
"5022";"1";"504";"219";"0";"11"
"5023";"1";"506";"219";"0";"10"
"5024";"1";"507";"219";"0";"11"
"5025";"1";"509";"219";"0";"11"
"5026";"1";"511";"219";"0";"11"
"5027";"1";"513";"219";"0";"11"
"5028";"1";"514";"219";"0";"9"
"5029";"1";"515";"219";"0";"11"
"5030";"1";"517";"219";"0";"6"
"5031";"1";"518";"219";"0";"9"
"5032";"1";"519";"219";"0";"11"
"5033";"1";"528";"219";"0";"1"
"5034";"1";"529";"219";"0";"2"
"5035";"1";"530";"219";"0";"4"
"5036";"1";"531";"219";"0";"2"
"5037";"1";"533";"219";"0";
"5038";"1";"485";"220";"0";"4"
"5039";"1";"486";"220";"0";"2"
"5040";"1";"488";"220";"0";"9"
